doctor_id,profile_id,name,specialty,type,room,active
DOC_7669,PROF_8668,Dr. Doctor_7669,Medical Clinic,Clinic,Room-45,True
DOC_7670,PROF_8669,Dr. Doctor_7670,General OPD,OPD,Room-7,False
DOC_7671,PROF_8670,Dr. Doctor_7671,Pediatrics,Clinic,Room-28,True
DOC_7672,PROF_8671,Dr. Doctor_7672,General OPD,Clinic,Room-34,False
DOC_7673,PROF_8672,Dr. Doctor_7673,Orthopedics,Clinic,Room-23,False
DOC_7674,PROF_8673,Dr. Doctor_7674,Orthopedics,OPD,Room-5,True
DOC_7675,PROF_8674,Dr. Doctor_7675,Medical Clinic,OPD,Room-27,True
DOC_7676,PROF_8675,Dr. Doctor_7676,General OPD,OPD,Room-6,True
DOC_7677,PROF_8676,Dr. Doctor_7677,Orthopedics,OPD,Room-36,False
DOC_7678,PROF_8677,Dr. Doctor_7678,Cardiology,Clinic,Room-31,True
DOC_7679,PROF_8678,Dr. Doctor_7679,Orthopedics,Clinic,Room-6,True
DOC_7680,PROF_8679,Dr. Doctor_7680,General OPD,OPD,Room-14,True
DOC_7681,PROF_8680,Dr. Doctor_7681,Cardiology,Clinic,Room-34,True
DOC_7682,PROF_8681,Dr. Doctor_7682,Orthopedics,OPD,Room-36,True
DOC_7683,PROF_8682,Dr. Doctor_7683,Orthopedics,Clinic,Room-20,True
DOC_7684,PROF_8683,Dr. Doctor_7684,Neurology,OPD,Room-17,False
DOC_7685,PROF_8684,Dr. Doctor_7685,Neurology,OPD,Room-24,True
DOC_7686,PROF_8685,Dr. Doctor_7686,Pediatrics,Clinic,Room-9,True
DOC_7687,PROF_8686,Dr. Doctor_7687,Neurology,Clinic,Room-6,False
DOC_7688,PROF_8687,Dr. Doctor_7688,Medical Clinic,OPD,Room-41,True
DOC_7689,PROF_8688,Dr. Doctor_7689,Neurology,Clinic,Room-47,True
DOC_7690,PROF_8689,Dr. Doctor_7690,General OPD,Clinic,Room-32,True
DOC_7691,PROF_8690,Dr. Doctor_7691,Neurology,Clinic,Room-33,False
DOC_7692,PROF_8691,Dr. Doctor_7692,Orthopedics,Clinic,Room-22,False
DOC_7693,PROF_8692,Dr. Doctor_7693,Orthopedics,OPD,Room-38,True
DOC_7694,PROF_8693,Dr. Doctor_7694,Pediatrics,OPD,Room-11,True
DOC_7695,PROF_8694,Dr. Doctor_7695,Orthopedics,OPD,Room-49,True
DOC_7696,PROF_8695,Dr. Doctor_7696,Neurology,OPD,Room-10,True
DOC_7697,PROF_8696,Dr. Doctor_7697,Pediatrics,OPD,Room-3,False
DOC_7698,PROF_8697,Dr. Doctor_7698,Neurology,Clinic,Room-28,True
DOC_7699,PROF_8698,Dr. Doctor_7699,Orthopedics,Clinic,Room-32,False
DOC_7700,PROF_8699,Dr. Doctor_7700,Orthopedics,Clinic,Room-33,True
DOC_7701,PROF_8700,Dr. Doctor_7701,Neurology,Clinic,Room-18,True
DOC_7702,PROF_8701,Dr. Doctor_7702,Neurology,OPD,Room-31,True
DOC_7703,PROF_8702,Dr. Doctor_7703,Orthopedics,Clinic,Room-37,True
DOC_7704,PROF_8703,Dr. Doctor_7704,Neurology,Clinic,Room-22,True
DOC_7705,PROF_8704,Dr. Doctor_7705,Cardiology,OPD,Room-23,True
DOC_7706,PROF_8705,Dr. Doctor_7706,Cardiology,Clinic,Room-21,True
DOC_7707,PROF_8706,Dr. Doctor_7707,Orthopedics,Clinic,Room-39,True
DOC_7708,PROF_8707,Dr. Doctor_7708,Neurology,Clinic,Room-18,False
DOC_7709,PROF_8708,Dr. Doctor_7709,Pediatrics,OPD,Room-44,True
DOC_7710,PROF_8709,Dr. Doctor_7710,Orthopedics,Clinic,Room-34,False
DOC_7711,PROF_8710,Dr. Doctor_7711,Orthopedics,OPD,Room-28,False
DOC_7712,PROF_8711,Dr. Doctor_7712,Pediatrics,OPD,Room-48,True
DOC_7713,PROF_8712,Dr. Doctor_7713,Neurology,Clinic,Room-28,True
DOC_7714,PROF_8713,Dr. Doctor_7714,Pediatrics,OPD,Room-18,False
DOC_7715,PROF_8714,Dr. Doctor_7715,Pediatrics,Clinic,Room-5,True
DOC_7716,PROF_8715,Dr. Doctor_7716,Orthopedics,Clinic,Room-20,True
DOC_7717,PROF_8716,Dr. Doctor_7717,Neurology,Clinic,Room-29,False
DOC_7718,PROF_8717,Dr. Doctor_7718,General OPD,OPD,Room-4,True
DOC_7719,PROF_8718,Dr. Doctor_7719,Pediatrics,OPD,Room-4,True
DOC_7720,PROF_8719,Dr. Doctor_7720,Medical Clinic,OPD,Room-3,True
DOC_7721,PROF_8720,Dr. Doctor_7721,Orthopedics,Clinic,Room-37,False
DOC_7722,PROF_8721,Dr. Doctor_7722,Orthopedics,OPD,Room-12,True
DOC_7723,PROF_8722,Dr. Doctor_7723,General OPD,OPD,Room-34,True
DOC_7724,PROF_8723,Dr. Doctor_7724,Neurology,OPD,Room-20,True
DOC_7725,PROF_8724,Dr. Doctor_7725,Medical Clinic,Clinic,Room-27,True
DOC_7726,PROF_8725,Dr. Doctor_7726,Neurology,Clinic,Room-28,True
DOC_7727,PROF_8726,Dr. Doctor_7727,Cardiology,OPD,Room-18,True
DOC_7728,PROF_8727,Dr. Doctor_7728,General OPD,OPD,Room-20,True
DOC_7729,PROF_8728,Dr. Doctor_7729,Cardiology,Clinic,Room-15,False
DOC_7730,PROF_8729,Dr. Doctor_7730,Orthopedics,OPD,Room-24,False
DOC_7731,PROF_8730,Dr. Doctor_7731,Medical Clinic,Clinic,Room-7,True
DOC_7732,PROF_8731,Dr. Doctor_7732,Pediatrics,Clinic,Room-18,False
DOC_7733,PROF_8732,Dr. Doctor_7733,Cardiology,Clinic,Room-16,True
DOC_7734,PROF_8733,Dr. Doctor_7734,Medical Clinic,OPD,Room-40,False
DOC_7735,PROF_8734,Dr. Doctor_7735,Medical Clinic,Clinic,Room-48,False
DOC_7736,PROF_8735,Dr. Doctor_7736,Orthopedics,OPD,Room-32,True
DOC_7737,PROF_8736,Dr. Doctor_7737,Cardiology,Clinic,Room-48,True
DOC_7738,PROF_8737,Dr. Doctor_7738,Medical Clinic,Clinic,Room-40,True
DOC_7739,PROF_8738,Dr. Doctor_7739,Cardiology,OPD,Room-46,True
DOC_7740,PROF_8739,Dr. Doctor_7740,Medical Clinic,Clinic,Room-48,True
DOC_7741,PROF_8740,Dr. Doctor_7741,Neurology,Clinic,Room-48,True
DOC_7742,PROF_8741,Dr. Doctor_7742,General OPD,OPD,Room-23,True
DOC_7743,PROF_8742,Dr. Doctor_7743,Orthopedics,OPD,Room-36,True
DOC_7744,PROF_8743,Dr. Doctor_7744,Cardiology,Clinic,Room-30,True
DOC_7745,PROF_8744,Dr. Doctor_7745,Pediatrics,OPD,Room-6,True
DOC_7746,PROF_8745,Dr. Doctor_7746,Medical Clinic,OPD,Room-27,True
DOC_7747,PROF_8746,Dr. Doctor_7747,General OPD,Clinic,Room-26,False
DOC_7748,PROF_8747,Dr. Doctor_7748,Orthopedics,Clinic,Room-19,False
DOC_7749,PROF_8748,Dr. Doctor_7749,Cardiology,Clinic,Room-36,True
DOC_7750,PROF_8749,Dr. Doctor_7750,Medical Clinic,Clinic,Room-6,True
DOC_7751,PROF_8750,Dr. Doctor_7751,Neurology,OPD,Room-30,False
DOC_7752,PROF_8751,Dr. Doctor_7752,Pediatrics,Clinic,Room-5,True
DOC_7753,PROF_8752,Dr. Doctor_7753,Neurology,Clinic,Room-20,True
DOC_7754,PROF_8753,Dr. Doctor_7754,Pediatrics,OPD,Room-22,True
DOC_7755,PROF_8754,Dr. Doctor_7755,Orthopedics,OPD,Room-28,True
DOC_7756,PROF_8755,Dr. Doctor_7756,Neurology,OPD,Room-34,True
DOC_7757,PROF_8756,Dr. Doctor_7757,Neurology,Clinic,Room-43,False
DOC_7758,PROF_8757,Dr. Doctor_7758,Pediatrics,Clinic,Room-29,False
DOC_7759,PROF_8758,Dr. Doctor_7759,Pediatrics,Clinic,Room-50,True
DOC_7760,PROF_8759,Dr. Doctor_7760,Neurology,OPD,Room-31,True
DOC_7761,PROF_8760,Dr. Doctor_7761,Pediatrics,Clinic,Room-20,True
DOC_7762,PROF_8761,Dr. Doctor_7762,Orthopedics,OPD,Room-41,True
DOC_7763,PROF_8762,Dr. Doctor_7763,General OPD,Clinic,Room-35,False
DOC_7764,PROF_8763,Dr. Doctor_7764,Orthopedics,Clinic,Room-7,True
DOC_7765,PROF_8764,Dr. Doctor_7765,Medical Clinic,OPD,Room-10,True
DOC_7766,PROF_8765,Dr. Doctor_7766,Neurology,Clinic,Room-50,True
DOC_7767,PROF_8766,Dr. Doctor_7767,Medical Clinic,Clinic,Room-45,True
DOC_7768,PROF_8767,Dr. Doctor_7768,Pediatrics,OPD,Room-23,True
DOC_7769,PROF_8768,Dr. Doctor_7769,Pediatrics,Clinic,Room-30,True
DOC_7770,PROF_8769,Dr. Doctor_7770,Cardiology,OPD,Room-8,True
DOC_7771,PROF_8770,Dr. Doctor_7771,Pediatrics,Clinic,Room-30,False
DOC_7772,PROF_8771,Dr. Doctor_7772,General OPD,Clinic,Room-40,True
DOC_7773,PROF_8772,Dr. Doctor_7773,General OPD,OPD,Room-43,True
DOC_7774,PROF_8773,Dr. Doctor_7774,Orthopedics,Clinic,Room-9,True
DOC_7775,PROF_8774,Dr. Doctor_7775,Pediatrics,Clinic,Room-30,True
DOC_7776,PROF_8775,Dr. Doctor_7776,Medical Clinic,Clinic,Room-7,True
DOC_7777,PROF_8776,Dr. Doctor_7777,Pediatrics,Clinic,Room-42,False
DOC_7778,PROF_8777,Dr. Doctor_7778,Pediatrics,OPD,Room-26,True
DOC_7779,PROF_8778,Dr. Doctor_7779,Orthopedics,Clinic,Room-30,True
DOC_7780,PROF_8779,Dr. Doctor_7780,Neurology,Clinic,Room-10,True
DOC_7781,PROF_8780,Dr. Doctor_7781,General OPD,Clinic,Room-24,True
DOC_7782,PROF_8781,Dr. Doctor_7782,Neurology,OPD,Room-50,True
DOC_7783,PROF_8782,Dr. Doctor_7783,Medical Clinic,Clinic,Room-32,True
DOC_7784,PROF_8783,Dr. Doctor_7784,Neurology,OPD,Room-42,False
DOC_7785,PROF_8784,Dr. Doctor_7785,Medical Clinic,OPD,Room-10,True
DOC_7786,PROF_8785,Dr. Doctor_7786,Orthopedics,OPD,Room-50,True
DOC_7787,PROF_8786,Dr. Doctor_7787,Medical Clinic,OPD,Room-16,True
DOC_7788,PROF_8787,Dr. Doctor_7788,Orthopedics,Clinic,Room-29,True
DOC_7789,PROF_8788,Dr. Doctor_7789,Pediatrics,OPD,Room-30,True
DOC_7790,PROF_8789,Dr. Doctor_7790,Pediatrics,Clinic,Room-38,False
DOC_7791,PROF_8790,Dr. Doctor_7791,Orthopedics,OPD,Room-17,False
DOC_7792,PROF_8791,Dr. Doctor_7792,Orthopedics,Clinic,Room-47,True
DOC_7793,PROF_8792,Dr. Doctor_7793,Pediatrics,OPD,Room-36,True
DOC_7794,PROF_8793,Dr. Doctor_7794,Orthopedics,Clinic,Room-37,True
DOC_7795,PROF_8794,Dr. Doctor_7795,Cardiology,OPD,Room-32,True
DOC_7796,PROF_8795,Dr. Doctor_7796,Pediatrics,Clinic,Room-3,True
DOC_7797,PROF_8796,Dr. Doctor_7797,Medical Clinic,OPD,Room-13,False
DOC_7798,PROF_8797,Dr. Doctor_7798,Cardiology,OPD,Room-5,False
DOC_7799,PROF_8798,Dr. Doctor_7799,Pediatrics,OPD,Room-43,True
DOC_7800,PROF_8799,Dr. Doctor_7800,Cardiology,Clinic,Room-48,True
DOC_7801,PROF_8800,Dr. Doctor_7801,Medical Clinic,Clinic,Room-37,True
DOC_7802,PROF_8801,Dr. Doctor_7802,Neurology,OPD,Room-32,False
DOC_7803,PROF_8802,Dr. Doctor_7803,Orthopedics,OPD,Room-34,True
DOC_7804,PROF_8803,Dr. Doctor_7804,Pediatrics,OPD,Room-26,True
DOC_7805,PROF_8804,Dr. Doctor_7805,Cardiology,Clinic,Room-38,True
DOC_7806,PROF_8805,Dr. Doctor_7806,Orthopedics,Clinic,Room-29,False
DOC_7807,PROF_8806,Dr. Doctor_7807,Orthopedics,OPD,Room-23,True
DOC_7808,PROF_8807,Dr. Doctor_7808,Medical Clinic,Clinic,Room-16,True
DOC_7809,PROF_8808,Dr. Doctor_7809,Orthopedics,Clinic,Room-46,False
DOC_7810,PROF_8809,Dr. Doctor_7810,Cardiology,Clinic,Room-4,False
DOC_7811,PROF_8810,Dr. Doctor_7811,General OPD,OPD,Room-35,True
DOC_7812,PROF_8811,Dr. Doctor_7812,Pediatrics,OPD,Room-14,True
DOC_7813,PROF_8812,Dr. Doctor_7813,Pediatrics,OPD,Room-49,True
DOC_7814,PROF_8813,Dr. Doctor_7814,Neurology,OPD,Room-5,True
DOC_7815,PROF_8814,Dr. Doctor_7815,General OPD,OPD,Room-39,False
DOC_7816,PROF_8815,Dr. Doctor_7816,Pediatrics,OPD,Room-32,True
DOC_7817,PROF_8816,Dr. Doctor_7817,Neurology,OPD,Room-28,False
DOC_7818,PROF_8817,Dr. Doctor_7818,Orthopedics,OPD,Room-21,False
DOC_7819,PROF_8818,Dr. Doctor_7819,Orthopedics,Clinic,Room-29,True
DOC_7820,PROF_8819,Dr. Doctor_7820,Orthopedics,Clinic,Room-34,True
DOC_7821,PROF_8820,Dr. Doctor_7821,General OPD,OPD,Room-43,True
DOC_7822,PROF_8821,Dr. Doctor_7822,Medical Clinic,OPD,Room-24,False
DOC_7823,PROF_8822,Dr. Doctor_7823,Pediatrics,OPD,Room-25,True
DOC_7824,PROF_8823,Dr. Doctor_7824,Neurology,OPD,Room-22,True
DOC_7825,PROF_8824,Dr. Doctor_7825,Orthopedics,Clinic,Room-16,False
DOC_7826,PROF_8825,Dr. Doctor_7826,Neurology,Clinic,Room-46,True
DOC_7827,PROF_8826,Dr. Doctor_7827,General OPD,Clinic,Room-28,True
DOC_7828,PROF_8827,Dr. Doctor_7828,Cardiology,OPD,Room-44,True
DOC_7829,PROF_8828,Dr. Doctor_7829,General OPD,OPD,Room-5,True
DOC_7830,PROF_8829,Dr. Doctor_7830,Orthopedics,OPD,Room-21,True
DOC_7831,PROF_8830,Dr. Doctor_7831,Medical Clinic,OPD,Room-7,False
DOC_7832,PROF_8831,Dr. Doctor_7832,Orthopedics,OPD,Room-22,True
DOC_7833,PROF_8832,Dr. Doctor_7833,Medical Clinic,Clinic,Room-29,True
DOC_7834,PROF_8833,Dr. Doctor_7834,Orthopedics,Clinic,Room-25,True
DOC_7835,PROF_8834,Dr. Doctor_7835,Orthopedics,OPD,Room-12,True
DOC_7836,PROF_8835,Dr. Doctor_7836,Orthopedics,Clinic,Room-18,True
DOC_7837,PROF_8836,Dr. Doctor_7837,Cardiology,OPD,Room-34,True
DOC_7838,PROF_8837,Dr. Doctor_7838,Orthopedics,Clinic,Room-6,True
DOC_7839,PROF_8838,Dr. Doctor_7839,Medical Clinic,Clinic,Room-13,True
DOC_7840,PROF_8839,Dr. Doctor_7840,Orthopedics,Clinic,Room-10,True
DOC_7841,PROF_8840,Dr. Doctor_7841,General OPD,OPD,Room-45,True
DOC_7842,PROF_8841,Dr. Doctor_7842,Medical Clinic,Clinic,Room-33,True
DOC_7843,PROF_8842,Dr. Doctor_7843,Cardiology,Clinic,Room-32,True
DOC_7844,PROF_8843,Dr. Doctor_7844,Pediatrics,Clinic,Room-43,True
DOC_7845,PROF_8844,Dr. Doctor_7845,General OPD,OPD,Room-5,True
DOC_7846,PROF_8845,Dr. Doctor_7846,Orthopedics,OPD,Room-13,True
DOC_7847,PROF_8846,Dr. Doctor_7847,Pediatrics,Clinic,Room-4,True
DOC_7848,PROF_8847,Dr. Doctor_7848,Cardiology,OPD,Room-29,True
DOC_7849,PROF_8848,Dr. Doctor_7849,Neurology,OPD,Room-25,True
DOC_7850,PROF_8849,Dr. Doctor_7850,General OPD,OPD,Room-33,False
DOC_7851,PROF_8850,Dr. Doctor_7851,Medical Clinic,Clinic,Room-30,False
DOC_7852,PROF_8851,Dr. Doctor_7852,Cardiology,OPD,Room-27,False
DOC_7853,PROF_8852,Dr. Doctor_7853,Medical Clinic,OPD,Room-35,True
DOC_7854,PROF_8853,Dr. Doctor_7854,Medical Clinic,Clinic,Room-10,True
DOC_7855,PROF_8854,Dr. Doctor_7855,Cardiology,Clinic,Room-27,False
DOC_7856,PROF_8855,Dr. Doctor_7856,Orthopedics,OPD,Room-41,False
DOC_7857,PROF_8856,Dr. Doctor_7857,General OPD,OPD,Room-32,True
DOC_7858,PROF_8857,Dr. Doctor_7858,Cardiology,Clinic,Room-35,False
DOC_7859,PROF_8858,Dr. Doctor_7859,Neurology,OPD,Room-43,True
DOC_7860,PROF_8859,Dr. Doctor_7860,Cardiology,Clinic,Room-37,True
DOC_7861,PROF_8860,Dr. Doctor_7861,Cardiology,OPD,Room-43,True
DOC_7862,PROF_8861,Dr. Doctor_7862,Medical Clinic,Clinic,Room-42,True
DOC_7863,PROF_8862,Dr. Doctor_7863,Medical Clinic,Clinic,Room-40,False
DOC_7864,PROF_8863,Dr. Doctor_7864,Medical Clinic,Clinic,Room-7,True
DOC_7865,PROF_8864,Dr. Doctor_7865,Medical Clinic,OPD,Room-21,True
DOC_7866,PROF_8865,Dr. Doctor_7866,Neurology,OPD,Room-25,True
DOC_7867,PROF_8866,Dr. Doctor_7867,Neurology,OPD,Room-37,False
DOC_7868,PROF_8867,Dr. Doctor_7868,Orthopedics,OPD,Room-15,True
DOC_7869,PROF_8868,Dr. Doctor_7869,General OPD,Clinic,Room-43,True
DOC_7870,PROF_8869,Dr. Doctor_7870,Orthopedics,Clinic,Room-44,True
DOC_7871,PROF_8870,Dr. Doctor_7871,Cardiology,OPD,Room-48,True
DOC_7872,PROF_8871,Dr. Doctor_7872,Neurology,OPD,Room-13,False
DOC_7873,PROF_8872,Dr. Doctor_7873,Neurology,OPD,Room-38,False
DOC_7874,PROF_8873,Dr. Doctor_7874,Medical Clinic,OPD,Room-30,True
DOC_7875,PROF_8874,Dr. Doctor_7875,General OPD,OPD,Room-22,True
DOC_7876,PROF_8875,Dr. Doctor_7876,Cardiology,OPD,Room-41,False
DOC_7877,PROF_8876,Dr. Doctor_7877,Orthopedics,OPD,Room-50,True
DOC_7878,PROF_8877,Dr. Doctor_7878,General OPD,Clinic,Room-1,True
DOC_7879,PROF_8878,Dr. Doctor_7879,General OPD,OPD,Room-28,True
DOC_7880,PROF_8879,Dr. Doctor_7880,Neurology,Clinic,Room-24,True
DOC_7881,PROF_8880,Dr. Doctor_7881,Neurology,OPD,Room-10,True
DOC_7882,PROF_8881,Dr. Doctor_7882,General OPD,Clinic,Room-35,True
DOC_7883,PROF_8882,Dr. Doctor_7883,Neurology,Clinic,Room-13,True
DOC_7884,PROF_8883,Dr. Doctor_7884,Cardiology,Clinic,Room-24,False
DOC_7885,PROF_8884,Dr. Doctor_7885,General OPD,Clinic,Room-6,False
DOC_7886,PROF_8885,Dr. Doctor_7886,Pediatrics,Clinic,Room-17,False
DOC_7887,PROF_8886,Dr. Doctor_7887,Neurology,OPD,Room-50,True
DOC_7888,PROF_8887,Dr. Doctor_7888,Cardiology,OPD,Room-11,True
DOC_7889,PROF_8888,Dr. Doctor_7889,Pediatrics,OPD,Room-49,True
DOC_7890,PROF_8889,Dr. Doctor_7890,General OPD,OPD,Room-13,True
DOC_7891,PROF_8890,Dr. Doctor_7891,Neurology,Clinic,Room-24,False
DOC_7892,PROF_8891,Dr. Doctor_7892,Neurology,OPD,Room-15,True
DOC_7893,PROF_8892,Dr. Doctor_7893,Neurology,Clinic,Room-7,False
DOC_7894,PROF_8893,Dr. Doctor_7894,Medical Clinic,OPD,Room-32,True
DOC_7895,PROF_8894,Dr. Doctor_7895,General OPD,OPD,Room-23,False
DOC_7896,PROF_8895,Dr. Doctor_7896,Neurology,Clinic,Room-4,True
DOC_7897,PROF_8896,Dr. Doctor_7897,Cardiology,OPD,Room-17,False
DOC_7898,PROF_8897,Dr. Doctor_7898,Cardiology,Clinic,Room-6,False
DOC_7899,PROF_8898,Dr. Doctor_7899,Pediatrics,OPD,Room-49,True
DOC_7900,PROF_8899,Dr. Doctor_7900,General OPD,OPD,Room-29,False
DOC_7901,PROF_8900,Dr. Doctor_7901,Neurology,Clinic,Room-8,False
DOC_7902,PROF_8901,Dr. Doctor_7902,Medical Clinic,Clinic,Room-30,False
DOC_7903,PROF_8902,Dr. Doctor_7903,Cardiology,OPD,Room-25,True
DOC_7904,PROF_8903,Dr. Doctor_7904,General OPD,Clinic,Room-21,False
DOC_7905,PROF_8904,Dr. Doctor_7905,Orthopedics,OPD,Room-6,False
DOC_7906,PROF_8905,Dr. Doctor_7906,General OPD,OPD,Room-15,True
DOC_7907,PROF_8906,Dr. Doctor_7907,General OPD,Clinic,Room-38,False
DOC_7908,PROF_8907,Dr. Doctor_7908,Orthopedics,Clinic,Room-22,False
DOC_7909,PROF_8908,Dr. Doctor_7909,Pediatrics,Clinic,Room-8,True
DOC_7910,PROF_8909,Dr. Doctor_7910,Pediatrics,Clinic,Room-35,True
DOC_7911,PROF_8910,Dr. Doctor_7911,Neurology,Clinic,Room-45,False
DOC_7912,PROF_8911,Dr. Doctor_7912,Orthopedics,OPD,Room-8,True
DOC_7913,PROF_8912,Dr. Doctor_7913,Pediatrics,Clinic,Room-2,True
DOC_7914,PROF_8913,Dr. Doctor_7914,Pediatrics,OPD,Room-31,True
DOC_7915,PROF_8914,Dr. Doctor_7915,Medical Clinic,Clinic,Room-38,True
DOC_7916,PROF_8915,Dr. Doctor_7916,Medical Clinic,Clinic,Room-8,True
DOC_7917,PROF_8916,Dr. Doctor_7917,Cardiology,OPD,Room-31,False
DOC_7918,PROF_8917,Dr. Doctor_7918,Medical Clinic,Clinic,Room-29,True
DOC_7919,PROF_8918,Dr. Doctor_7919,Pediatrics,Clinic,Room-27,True
DOC_7920,PROF_8919,Dr. Doctor_7920,Medical Clinic,OPD,Room-33,False
DOC_7921,PROF_8920,Dr. Doctor_7921,General OPD,OPD,Room-25,True
DOC_7922,PROF_8921,Dr. Doctor_7922,Pediatrics,Clinic,Room-18,True
DOC_7923,PROF_8922,Dr. Doctor_7923,General OPD,OPD,Room-39,True
DOC_7924,PROF_8923,Dr. Doctor_7924,Orthopedics,Clinic,Room-34,True
DOC_7925,PROF_8924,Dr. Doctor_7925,Orthopedics,Clinic,Room-1,False
DOC_7926,PROF_8925,Dr. Doctor_7926,Medical Clinic,OPD,Room-42,False
DOC_7927,PROF_8926,Dr. Doctor_7927,Cardiology,OPD,Room-34,True
DOC_7928,PROF_8927,Dr. Doctor_7928,Medical Clinic,Clinic,Room-3,False
DOC_7929,PROF_8928,Dr. Doctor_7929,Medical Clinic,Clinic,Room-29,True
DOC_7930,PROF_8929,Dr. Doctor_7930,Medical Clinic,OPD,Room-49,True
DOC_7931,PROF_8930,Dr. Doctor_7931,Neurology,Clinic,Room-10,False
DOC_7932,PROF_8931,Dr. Doctor_7932,General OPD,Clinic,Room-30,True
DOC_7933,PROF_8932,Dr. Doctor_7933,Orthopedics,Clinic,Room-5,True
DOC_7934,PROF_8933,Dr. Doctor_7934,Cardiology,Clinic,Room-49,True
DOC_7935,PROF_8934,Dr. Doctor_7935,Pediatrics,OPD,Room-9,False
DOC_7936,PROF_8935,Dr. Doctor_7936,General OPD,OPD,Room-43,True
DOC_7937,PROF_8936,Dr. Doctor_7937,Medical Clinic,OPD,Room-19,True
DOC_7938,PROF_8937,Dr. Doctor_7938,General OPD,OPD,Room-13,True
DOC_7939,PROF_8938,Dr. Doctor_7939,Cardiology,OPD,Room-14,True
DOC_7940,PROF_8939,Dr. Doctor_7940,Pediatrics,Clinic,Room-25,True
DOC_7941,PROF_8940,Dr. Doctor_7941,Medical Clinic,OPD,Room-25,True
DOC_7942,PROF_8941,Dr. Doctor_7942,Orthopedics,OPD,Room-44,True
DOC_7943,PROF_8942,Dr. Doctor_7943,Medical Clinic,Clinic,Room-42,True
DOC_7944,PROF_8943,Dr. Doctor_7944,General OPD,Clinic,Room-29,False
DOC_7945,PROF_8944,Dr. Doctor_7945,Pediatrics,OPD,Room-39,True
DOC_7946,PROF_8945,Dr. Doctor_7946,Cardiology,OPD,Room-33,True
DOC_7947,PROF_8946,Dr. Doctor_7947,General OPD,Clinic,Room-46,True
DOC_7948,PROF_8947,Dr. Doctor_7948,Cardiology,Clinic,Room-17,True
DOC_7949,PROF_8948,Dr. Doctor_7949,Neurology,Clinic,Room-19,False
DOC_7950,PROF_8949,Dr. Doctor_7950,Pediatrics,OPD,Room-7,True
DOC_7951,PROF_8950,Dr. Doctor_7951,Neurology,OPD,Room-17,True
DOC_7952,PROF_8951,Dr. Doctor_7952,Pediatrics,Clinic,Room-20,True
DOC_7953,PROF_8952,Dr. Doctor_7953,Neurology,OPD,Room-21,True
DOC_7954,PROF_8953,Dr. Doctor_7954,Medical Clinic,Clinic,Room-49,True
DOC_7955,PROF_8954,Dr. Doctor_7955,General OPD,Clinic,Room-22,True
DOC_7956,PROF_8955,Dr. Doctor_7956,Medical Clinic,Clinic,Room-36,False
DOC_7957,PROF_8956,Dr. Doctor_7957,Neurology,Clinic,Room-2,True
DOC_7958,PROF_8957,Dr. Doctor_7958,Cardiology,OPD,Room-47,True
DOC_7959,PROF_8958,Dr. Doctor_7959,General OPD,OPD,Room-16,True
DOC_7960,PROF_8959,Dr. Doctor_7960,Medical Clinic,OPD,Room-6,True
DOC_7961,PROF_8960,Dr. Doctor_7961,Neurology,Clinic,Room-27,True
DOC_7962,PROF_8961,Dr. Doctor_7962,Neurology,OPD,Room-35,False
DOC_7963,PROF_8962,Dr. Doctor_7963,Neurology,Clinic,Room-11,False
DOC_7964,PROF_8963,Dr. Doctor_7964,General OPD,OPD,Room-17,True
DOC_7965,PROF_8964,Dr. Doctor_7965,Pediatrics,Clinic,Room-27,True
DOC_7966,PROF_8965,Dr. Doctor_7966,Neurology,OPD,Room-31,False
DOC_7967,PROF_8966,Dr. Doctor_7967,Pediatrics,Clinic,Room-8,False
DOC_7968,PROF_8967,Dr. Doctor_7968,Cardiology,OPD,Room-13,True
DOC_7969,PROF_8968,Dr. Doctor_7969,Neurology,OPD,Room-31,True
DOC_7970,PROF_8969,Dr. Doctor_7970,Cardiology,Clinic,Room-6,True
DOC_7971,PROF_8970,Dr. Doctor_7971,General OPD,Clinic,Room-20,True
DOC_7972,PROF_8971,Dr. Doctor_7972,Orthopedics,OPD,Room-10,True
DOC_7973,PROF_8972,Dr. Doctor_7973,General OPD,OPD,Room-47,True
DOC_7974,PROF_8973,Dr. Doctor_7974,Cardiology,Clinic,Room-24,True
DOC_7975,PROF_8974,Dr. Doctor_7975,Pediatrics,Clinic,Room-5,False
DOC_7976,PROF_8975,Dr. Doctor_7976,Pediatrics,Clinic,Room-40,True
DOC_7977,PROF_8976,Dr. Doctor_7977,Orthopedics,OPD,Room-4,True
DOC_7978,PROF_8977,Dr. Doctor_7978,Medical Clinic,Clinic,Room-9,False
DOC_7979,PROF_8978,Dr. Doctor_7979,Pediatrics,OPD,Room-50,True
DOC_7980,PROF_8979,Dr. Doctor_7980,Pediatrics,OPD,Room-26,False
DOC_7981,PROF_8980,Dr. Doctor_7981,Pediatrics,Clinic,Room-11,True
DOC_7982,PROF_8981,Dr. Doctor_7982,General OPD,Clinic,Room-4,False
DOC_7983,PROF_8982,Dr. Doctor_7983,Neurology,Clinic,Room-19,True
DOC_7984,PROF_8983,Dr. Doctor_7984,General OPD,OPD,Room-37,True
DOC_7985,PROF_8984,Dr. Doctor_7985,Neurology,Clinic,Room-10,True
DOC_7986,PROF_8985,Dr. Doctor_7986,Orthopedics,OPD,Room-26,True
